cust_id,총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기
2553,26341000,12718800,,트래디셔널,강남점,3,1.0,0.3333333333333333,2
2554,228927270,42130000,,가공식품,포항점,26,4.1923076923076925,0.44954128440366975,12
2555,556068870,156000000,,가공식품,광주점,43,4.534883720930233,0.15897435897435896,8
2556,1392000,1392000,,주방가전,분당점,1,1.0,1.0,0
2557,187161410,26497800,,기타,영등포점,30,2.3,0.5362318840579711,11
2558,5460200,3436800,,기타,부산본점,1,6.0,1.0,0
2559,25833230,2851200,1470000.0,가공식품,본  점,98,3.36734693877551,0.2636363636363636,3
2560,18996500,7775000,,시티웨어,강남점,5,1.4,0.0,19
2561,2511100,840000,,가공식품,본  점,3,3.3333333333333335,0.4,105
2562,36017000,15250000,,화장품,잠실점,4,1.75,0.14285714285714285,44
2563,281471350,140300000,,농산물,분당점,10,3.6,0.4166666666666667,30
2564,2502850,4444000,4444000.0,아동,영등포점,3,2.0,0.8333333333333334,2
2565,428529600,59850000,,골프,분당점,20,2.1,0.16666666666666666,16
2566,4682000,1260000,,차/커피,본  점,7,1.5714285714285714,0.0,50
2567,39027360,3996000,546000.0,기타,일산점,29,5.137931034482759,0.16778523489932887,11
2568,137730,130000,,일용잡화,미아점,1,3.0,1.0,0
2569,560000,460000,,수산품,청량리점,2,1.5,0.0,35
2570,2535600,2508000,,가공식품,본  점,2,1.5,0.0,162
2571,791810,340980,,기타,잠실점,2,3.5,0.0,29
2572,1643100,1228200,660000.0,기타,미아점,5,1.6,0.25,13
2573,92507090,14480000,,기타,포항점,12,3.25,0.5384615384615384,26
2574,4410830,19113000,19113000.0,수산품,본  점,8,2.375,0.21052631578947367,30
2575,8742490,2645000,1226400.0,기타,강남점,4,5.0,0.15,55
2576,89266600,10875000,,가공식품,부산본점,16,2.6875,0.3023255813953488,21
2577,48767000,15000000,,화장품,분당점,5,1.4,0.42857142857142855,34
2578,8296000,7176000,,주방가전,노원점,2,1.0,0.5,39
2579,3960000,3960000,,화장품,본  점,1,1.0,1.0,0
2580,1599300,1368000,,가공식품,본  점,2,3.5,0.42857142857142855,98
2581,1017000,936000,,가공식품,일산점,3,3.3333333333333335,0.1,92
2582,2708000,1680000,,화장품,영등포점,3,1.6666666666666667,0.8,94
2583,400000,400000,,골프,본  점,1,1.0,1.0,0
2584,198006100,30820000,,디자이너,동래점,20,1.5,0.1,17
2585,130093800,17780000,,화장품,본  점,25,1.52,0.34210526315789475,13
2586,35095530,3600000,,캐주얼,본  점,27,1.7037037037037037,0.1956521739130435,10
2587,221500,72000,,가공식품,본  점,4,2.0,0.5,40
2588,70711950,13910000,,축산가공,분당점,47,4.595744680851064,0.2916666666666667,7
2589,15130150,6550000,,기타,일산점,4,5.0,0.3,67
2590,32040640,11472000,21573000.0,기타,분당점,25,3.68,0.42391304347826086,13
2591,28175000,11800000,,화장품,일산점,3,1.0,0.3333333333333333,115
2592,172773340,23750000,,화장품,본  점,25,2.84,0.5915492957746479,13
2593,73439300,15000000,,시티웨어,잠실점,13,1.8461538461538463,0.16666666666666666,25
2594,15730000,15730000,,화장품,잠실점,1,1.0,0.0,0
2595,4673300,2475000,,스포츠,영등포점,1,4.0,1.0,0
2596,7001740,1806000,250000.0,모피/피혁,분당점,9,2.111111111111111,0.05263157894736842,33
2597,720275410,57500000,,명품,대전점,32,3.03125,0.38144329896907214,11
2598,12825050,4752000,,기타,광주점,3,6.666666666666667,0.45,46
2599,22466830,7512000,588000.0,가공식품,본  점,18,4.166666666666667,0.22666666666666666,19
2600,63946000,28600000,,생활잡화,본  점,4,3.25,1.0,69
2601,22146200,12289200,,시티웨어,관악점,2,2.5,0.4,20
2602,217450,45250,,가공식품,본  점,1,15.0,1.0,0
2603,216245590,46536000,22638000.0,가공식품,부산본점,40,3.775,0.12582781456953643,8
2604,130537890,22638000,880000.0,수산품,잠실점,30,4.066666666666666,0.4918032786885246,11
2605,513464870,30892400,109978000.0,농산물,일산점,116,3.189655172413793,0.21621621621621623,3
2606,5815210,4687400,,기타,분당점,2,11.5,0.0,3
2607,9200000,6800000,4290000.0,디자이너,잠실점,3,1.3333333333333333,0.0,19
2608,1648610,1470000,,기타,본  점,1,4.0,0.0,0
2609,10564400,10564400,,디자이너,본  점,1,1.0,0.0,0
2610,19852000,16752000,,디자이너,강남점,3,1.6666666666666667,0.8,90
2611,31533400,19360000,,디자이너,잠실점,4,1.5,0.6666666666666666,65
2612,62480910,25431000,3000000.0,젓갈/반찬,본  점,17,1.8823529411764706,0.34375,19
2613,2275000,1740000,,화장품,센텀시티점,2,1.0,0.0,125
2614,613760,226320,,육류,청량리점,4,1.0,0.25,55
2615,8082000,3749000,,기타,관악점,2,3.0,1.0,28
2616,166127760,26425000,180000.0,기타,본  점,46,4.434782608695652,0.38235294117647056,7
2617,33159000,33159000,,디자이너,잠실점,1,1.0,0.0,0
2618,4033250,3400000,,가공식품,본  점,5,2.2,0.45454545454545453,7
2619,2805800,672000,,차/커피,강남점,6,4.666666666666667,0.0,48
2620,140784680,32366400,667000.0,골프,부산본점,20,2.1,0.5952380952380952,16
2621,248152330,31590000,9079400.0,기타,강남점,27,2.740740740740741,0.581081081081081,9
2622,18050160,3000000,,농산물,분당점,29,8.620689655172415,0.356,12
2623,6313100,1440000,,주류,본  점,4,3.5,0.35714285714285715,57
2624,215420,79560,,축산가공,분당점,1,5.0,0.0,0
2625,161948600,56100000,3326400.0,시티웨어,관악점,11,1.9090909090909092,0.19047619047619047,29
2626,2940200,2000000,,농산물,본  점,3,2.0,0.6666666666666666,14
2627,371219500,47040000,49003000.0,가공식품,일산점,84,2.0357142857142856,0.36257309941520466,4
2628,411927740,30940000,8918000.0,기타,본  점,77,3.012987012987013,0.1853448275862069,4
2629,230077800,86016000,,농산물,본  점,32,2.78125,0.3707865168539326,9
2630,3095540,2750000,,육류,미아점,3,3.3333333333333335,0.8,22
2631,175911550,22103000,6342000.0,기타,분당점,29,2.5172413793103448,0.3561643835616438,12
2632,5890650,2520000,,가공식품,잠실점,8,4.25,0.5588235294117647,24
2633,253347800,49000000,8729000.0,기타,일산점,31,3.870967741935484,0.31666666666666665,11
2634,50392800,39840000,,구두,잠실점,4,1.25,0.2,19
2635,690000,690000,,주방가전,본  점,1,1.0,0.0,0
2636,96951590,39520000,8756100.0,골프,잠실점,14,1.7142857142857142,0.5,17
2637,3150000,1750000,161500.0,일용잡화,본  점,3,2.0,0.0,75
2638,64512400,34175000,,시티웨어,본  점,4,2.0,0.25,56
2639,99563710,14960000,280000.0,가공식품,관악점,23,3.869565217391304,0.34831460674157305,14
2640,468000,468000,,피혁잡화,청량리점,1,1.0,0.0,0
2641,127200,116600,,축산가공,본  점,1,3.0,0.0,0
2642,420220480,39100000,41494200.0,가공식품,본  점,79,2.6835443037974684,0.37735849056603776,4
2643,181642510,32428000,,디자이너,본  점,14,3.2142857142857144,0.0,19
2644,39022040,11000000,,화장품,대전점,15,2.466666666666667,0.43243243243243246,23
2645,214065250,55272000,22275000.0,기타,잠실점,20,3.25,0.15384615384615385,16
2646,113801270,21781000,1035000.0,기타,강남점,20,4.25,0.6705882352941176,16
2647,99000,50000,,수산품,잠실점,1,3.0,0.0,0
2648,20454200,8464000,5944000.0,가공식품,잠실점,22,2.8636363636363638,0.38095238095238093,14
2649,645350,874000,912000.0,섬유잡화,미아점,3,3.3333333333333335,0.8,42
2650,55578750,5702400,,농산물,잠실점,29,2.8275862068965516,0.04878048780487805,12
2651,51018500,38016000,1620000.0,남성 캐주얼,본  점,11,1.0909090909090908,0.4166666666666667,23
2652,24433200,15180000,,기타,분당점,5,2.4,0.75,30
2653,446420750,60480000,121250000.0,디자이너,부산본점,45,2.3777777777777778,0.037383177570093455,7
2654,134216000,44328000,,아동,광주점,22,2.1818181818181817,0.25,15
2655,23100000,14700000,,남성정장,잠실점,2,1.0,0.0,129
2656,137400,79200,,차/커피,본  점,1,3.0,0.0,0
2657,1260000,780000,,섬유잡화,영등포점,2,1.5,1.0,63
2658,268397660,27000000,,기타,광주점,85,13.129411764705882,0.05197132616487455,4
2659,8750000,8750000,,스포츠,청량리점,1,1.0,0.0,0
2660,4293000,3996000,,건강식품,본  점,2,1.0,0.0,24
2661,33414000,30096000,,모피/피혁,영등포점,4,2.25,0.1111111111111111,27
2662,1100000,1100000,,골프,일산점,1,1.0,0.0,0
2663,897300,478400,,캐주얼,본  점,3,2.0,0.0,16
2664,1000000,960000,,화장품,영등포점,1,2.0,0.0,0
2665,64352400,25448600,12166000.0,명품,부산본점,11,3.8181818181818183,0.14285714285714285,30
2666,69093870,23210000,40305000.0,가공식품,대전점,78,4.641025641025641,0.26519337016574585,4
2667,217500000,9754800,16570900.0,가공식품,본  점,140,3.257142857142857,0.29385964912280704,2
2668,1848000,1848000,,구두,본  점,1,1.0,0.0,0
2669,2766600,2260800,,농산물,본  점,3,2.3333333333333335,0.14285714285714285,56
2670,446824380,48004000,14500000.0,가공식품,잠실점,160,5.9,0.2319915254237288,2
2671,224730800,45000000,22989000.0,스포츠,광주점,26,2.730769230769231,0.30985915492957744,12
2672,10375180,1164800,,가공식품,본  점,30,3.4,0.3333333333333333,10
2673,74720220,19550000,10062000.0,가공식품,동래점,26,5.076923076923077,0.48484848484848486,13
2674,750000,720000,,시티웨어,분당점,1,2.0,0.0,0
2675,101026850,24864000,252000.0,기타,본  점,26,2.269230769230769,0.11864406779661017,6
2676,29192000,21660000,,일용잡화,영등포점,5,1.4,0.8571428571428571,28
2677,31012480,11210000,,수산품,본  점,30,1.9333333333333333,0.06896551724137931,11
2678,46194200,43750000,,구두,본  점,2,1.5,0.6666666666666666,62
2679,57220000,5896000,200000.0,캐주얼,본  점,21,2.142857142857143,0.4,17
2680,58292000,12900000,179100.0,캐주얼,본  점,14,1.9285714285714286,0.2222222222222222,21
2681,62394400,10890000,,디자이너,본  점,18,1.2222222222222223,0.4090909090909091,19
2682,2775000,2775000,,남성 캐주얼,분당점,1,1.0,1.0,0
2683,49590500,9444000,,화장품,부산본점,13,1.3076923076923077,0.23529411764705882,24
2684,17440000,11500000,,시티웨어,대전점,2,1.0,0.0,98
2685,288000,288000,,주류,잠실점,1,1.0,0.0,0
2686,226993430,67368000,33617000.0,기타,영등포점,21,2.0,0.47619047619047616,12
2687,29161000,24576000,,명품,잠실점,2,1.5,0.0,1
2688,277667640,42000000,146397000.0,디자이너,광주점,48,1.6666666666666667,0.275,7
2689,268196320,80520000,31460000.0,화장품,본  점,32,1.5,0.2916666666666667,10
2690,705635370,21924000,83354800.0,캐주얼,영등포점,142,2.2816901408450705,0.33641975308641975,2
2691,38000,38000,,캐주얼,잠실점,1,1.0,1.0,0
2692,1200000,1140000,,섬유잡화,노원점,1,2.0,1.0,0
2693,314678080,33000000,9749000.0,가공식품,영등포점,63,3.8253968253968256,0.23651452282157676,5
2694,1513972740,236210000,64032000.0,디자이너,본  점,77,2.1818181818181817,0.17857142857142858,4
2695,28411980,10750000,,기타,분당점,9,2.888888888888889,0.0,33
2696,0,170000,700700.0,차/커피,일산점,2,9.0,0.0,4
2697,20600000,19776000,,시티웨어,강남점,1,2.0,0.0,0
2698,1016018480,95784000,106829300.0,캐주얼,본  점,72,3.25,0.2222222222222222,4
2699,5290900,4300000,1243200.0,기타,분당점,4,2.25,0.4444444444444444,50
2700,15012000,15000000,,가공식품,영등포점,2,1.0,0.0,11
2701,11416850,9292000,2576000.0,기타,잠실점,8,2.5,0.0,39
2702,52000,52000,,축산가공,본  점,1,1.0,0.0,0
2703,66743500,19000000,,가공식품,잠실점,13,2.076923076923077,0.3333333333333333,18
2704,71460000,71460000,,가구,본  점,1,1.0,1.0,0
2705,2400000,2280000,,섬유잡화,본  점,1,2.0,1.0,0
2706,66475920,10120000,7098000.0,농산물,부평점,42,5.5476190476190474,0.27896995708154504,8
2707,75900000,75900000,,모피/피혁,분당점,1,1.0,1.0,0
2708,50673760,9987500,17173500.0,시티웨어,분당점,18,2.888888888888889,0.34615384615384615,19
2709,368227400,31245000,14895000.0,기타,본  점,47,3.6595744680851063,0.4418604651162791,7
2710,239639400,31680000,,가공식품,잠실점,25,3.76,0.19148936170212766,14
2711,734000,325000,,농산물,안양점,2,4.5,0.1111111111111111,134
2712,1600000,1600000,,스포츠,잠실점,1,1.0,0.0,0
2713,479582910,43512000,3013100.0,구두,광주점,56,2.357142857142857,0.20454545454545456,6
2714,119010,80000,,기타,안양점,1,5.0,0.0,0
2715,386000,204000,,섬유잡화,부산본점,2,1.5,0.0,104
2716,445702060,77000000,24597600.0,캐주얼,본  점,48,4.645833333333333,0.26905829596412556,7
2717,49030640,13053600,11376000.0,기타,본  점,14,1.5714285714285714,0.22727272727272727,21
2718,178212410,15237000,,가공식품,본  점,37,2.189189189189189,0.5308641975308642,9
2719,557200,375000,,기타,본  점,1,5.0,0.0,0
2720,7992000,3996000,,건강식품,노원점,2,1.0,0.5,49
2721,14150000,9057600,,골프,영등포점,2,2.5,0.4,83
2722,67649000,15036000,,화장품,부산본점,14,1.8571428571428572,0.4230769230769231,25
2723,6072110,2950000,,육류,잠실점,5,2.6,0.6923076923076923,55
2724,62207110,21947200,,농산물,본  점,21,3.4761904761904763,0.1643835616438356,13
2725,4687000,6888000,6888000.0,액세서리,영등포점,2,2.5,0.8,1
2726,1362000,1050000,,화장품,분당점,2,1.0,0.5,65
2727,2288000,2200000,,캐주얼,동래점,1,2.0,1.0,0
2728,51250,40000,,육류,부산본점,1,2.0,0.0,0
2729,7165800,5525000,,기타,안양점,1,7.0,1.0,0
2730,65470600,11109000,400000.0,가공식품,잠실점,13,2.4615384615384617,0.09375,21
2731,5762000,1311000,,가공식품,본  점,7,1.7142857142857142,0.16666666666666666,45
2732,42411480,23989000,,가공식품,본  점,4,3.75,0.0,70
2733,286980530,49944000,,농산물,일산점,85,6.741176470588235,0.45549738219895286,4
2734,16735600,2875000,,화장품,분당점,6,2.1666666666666665,0.15384615384615385,34
2735,26649000,10675000,,화장품,부산본점,4,1.0,0.25,72
2736,302583510,17000000,,기타,부평점,68,6.426470588235294,0.2585812356979405,5
2737,42180000,15750000,,남성 캐주얼,동래점,7,2.142857142857143,0.13333333333333333,44
2738,81575000,18555000,23395600.0,기타,잠실점,16,1.6875,0.1111111111111111,21
2739,321342150,74118000,74118000.0,디자이너,잠실점,39,2.41025641025641,0.24468085106382978,9
2740,3000000,3000000,,아동,강남점,1,1.0,1.0,0
2741,127478800,13992000,,디자이너,영등포점,16,1.625,0.19230769230769232,20
2742,3976000,2950000,,모피/피혁,인천점,3,1.3333333333333333,0.0,63
2743,20204100,4550000,,란제리/내의,잠실점,6,2.8333333333333335,0.0,48
2744,24939200,14916000,1375000.0,디자이너,영등포점,3,1.6666666666666667,0.6,2
2745,105784940,20400000,,가공식품,광주점,17,6.9411764705882355,0.11864406779661017,20
2746,213713200,117480000,,기타,일산점,15,2.066666666666667,0.12903225806451613,23
2747,7509600,3369600,,주류,본  점,4,2.25,0.0,50
2748,172550,171300,,기타,분당점,1,2.0,0.0,0
2749,2534400,1932000,,수산품,본  점,1,3.0,1.0,0
2750,6560000,4860000,,섬유잡화,일산점,3,1.6666666666666667,0.2,54
2751,15263820,8400000,,차/커피,분당점,5,2.8,0.0,64
2752,739850,738600,,육류,영등포점,1,2.0,0.0,0
2753,69032750,7584000,12045000.0,시티웨어,일산점,29,2.2758620689655173,0.7272727272727273,11
2754,57857250,15210000,950000.0,기타,본  점,25,3.12,0.16666666666666666,12
2755,84996000,36850000,1950000.0,셔츠,본  점,10,1.4,0.42857142857142855,21
2756,6462800,4440000,990000.0,캐주얼,일산점,9,2.0,0.0,26
2757,389186630,37824000,56515600.0,육류,영등포점,62,4.5,0.6164874551971327,5
2758,58438950,1620000,,농산물,분당점,34,12.088235294117647,0.15571776155717762,10
2759,4659600,1470000,,수산품,본  점,7,2.2857142857142856,0.0625,44
2760,16650350,5954000,,가공식품,강남점,5,7.2,0.25,43
2761,184657670,8750000,23649000.0,농산물,본  점,72,4.527777777777778,0.15337423312883436,4
2762,187509810,16606000,4807000.0,차/커피,본  점,47,2.574468085106383,0.2231404958677686,7
2763,96000,18000,,가공식품,본  점,4,2.0,0.5,20
2764,230428880,17240800,5824000.0,농산물,분당점,106,3.2735849056603774,0.3025936599423631,3
2765,756900,242000,,기타,미아점,2,5.0,0.0,13
2766,9510500,6116000,11816000.0,수산품,잠실점,11,3.090909090909091,0.08823529411764706,23
2767,32222740,4320000,437000.0,기타,강남점,28,1.7857142857142858,0.42,12
2768,23806600,20700000,7838000.0,기타,강남점,8,1.75,0.2857142857142857,21
2769,12078640,3000000,,기타,미아점,2,11.5,0.6956521739130435,8
2770,15549130,7898000,,기타,본  점,9,2.3333333333333335,0.14285714285714285,37
2771,28122400,12390000,2725000.0,가공식품,잠실점,7,3.2857142857142856,0.5652173913043478,43
2772,12430000,5520000,,디자이너,잠실점,3,1.3333333333333333,0.25,68
2773,358336570,38328000,30868000.0,시티웨어,인천점,28,3.9642857142857144,0.3333333333333333,8
2774,7348500,3420000,,모피/피혁,포항점,1,3.0,0.0,0
2775,34461150,5097600,,기타,본  점,18,1.9444444444444444,0.08571428571428572,18
2776,25373600,7475000,,남성 캐주얼,영등포점,4,1.5,1.0,75
2777,12176370,8400000,,육류,대전점,4,4.0,0.875,48
2778,151362880,36036000,985000.0,농산물,분당점,12,5.916666666666667,0.49295774647887325,26
2779,1416000,1416000,,커리어,본  점,1,1.0,0.0,0
2780,2491150,1335000,,농산물,잠실점,2,5.0,0.6,51
2781,25032500,24031200,,캐주얼,부산본점,1,2.0,0.0,0
2782,18684440,9175000,1725000.0,일용잡화,강남점,7,6.0,0.023809523809523808,38
2783,143333800,30600000,,화장품,본  점,17,2.3529411764705883,0.3,19
2784,880000,836000,,섬유잡화,본  점,1,2.0,1.0,0
2785,66591870,7125000,,가공식품,본  점,25,3.32,0.2891566265060241,13
2786,71463150,10580000,,농산물,부산본점,42,7.428571428571429,0.05128205128205128,8
2787,63941350,15975000,1311000.0,농산물,미아점,22,10.545454545454545,0.31896551724137934,16
2788,144927950,24400000,10011100.0,골프,대전점,16,3.1875,0.3137254901960784,20
2789,27275700,7766000,,기타,분당점,10,8.4,0.5238095238095238,30
2790,2760000,2760000,,가공식품,본  점,1,1.0,0.0,0
2791,26976240,9492800,18334800.0,커리어,본  점,6,2.8333333333333335,0.0,4
2792,15668700,6525000,,화장품,부산본점,2,3.0,0.6666666666666666,44
2793,107113880,28176000,22458000.0,일용잡화,분당점,17,5.705882352941177,0.36082474226804123,19
2794,14428720,2640000,2404000.0,가공식품,본  점,52,3.019230769230769,0.10828025477707007,6
2795,8129600,6505600,,가공식품,강남점,4,1.0,0.25,47
2796,193249900,21250000,26310600.0,기타,본  점,56,2.607142857142857,0.5136986301369864,6
2797,28996000,12980000,,시티웨어,잠실점,2,2.5,0.0,68
2798,595280,251500,,육류,관악점,1,4.0,0.0,0
2799,2967000,2967000,,시티웨어,영등포점,1,1.0,0.0,0
2800,7303000,6417000,,섬유잡화,인천점,3,1.3333333333333333,0.75,59
2801,33932910,21528000,,기타,분당점,19,2.5789473684210527,0.16326530612244897,17
2802,516317780,91080000,81586860.0,디자이너,일산점,69,2.6666666666666665,0.21195652173913043,5
2803,62181900,13024000,,주방용품,본  점,11,3.090909090909091,0.08823529411764706,28
2804,697320,472320,,주류,분당점,1,5.0,0.0,0
2805,133650,99000,,가공식품,본  점,1,4.0,0.0,0
2806,42835600,8660000,2839000.0,시티웨어,광주점,15,2.3333333333333335,0.3142857142857143,10
2807,19996200,7500000,,기타,잠실점,6,2.6666666666666665,0.0,45
2808,172587080,19320000,46734500.0,기타,분당점,91,5.582417582417582,0.32086614173228345,3
2809,2161400,1982400,,가공식품,일산점,2,3.5,0.0,0
2810,109318210,10374000,36246400.0,캐주얼,잠실점,74,3.2567567567567566,0.31950207468879666,4
2811,369200,84900,,가공식품,잠실점,4,3.0,0.5,39
2812,93604280,20750000,,화장품,강남점,12,1.9166666666666667,0.30434782608695654,20
2813,360199100,36890000,,화장품,영등포점,57,1.9649122807017543,0.25892857142857145,6
2814,119449830,29581200,100000.0,디자이너,본  점,12,1.9166666666666667,0.34782608695652173,30
2815,95811660,24500000,,기타,미아점,44,4.9772727272727275,0.547945205479452,8
2816,210000,210000,,농산물,본  점,1,1.0,0.0,0
2817,30914080,7500000,,건강식품,본  점,10,1.6,0.25,26
2818,265621600,87768000,215804500.0,디자이너,잠실점,34,1.911764705882353,0.26153846153846155,9
2819,217388590,11044000,2215000.0,기타,분당점,74,2.5945945945945947,0.3125,4
2820,3595560,335500,,기타,잠실점,13,4.538461538461538,0.11864406779661017,21
2821,11246990,3088000,,농산물,분당점,11,3.272727272727273,0.75,28
2822,156976400,41690000,82814000.0,디자이너,일산점,25,2.16,0.2962962962962963,13
2823,18923120,8418000,,기타,잠실점,3,3.3333333333333335,0.9,15
2824,25904000,5400000,,기타,강남점,9,1.8888888888888888,0.35294117647058826,23
2825,143865250,12374000,32729100.0,가공식품,잠실점,82,2.658536585365854,0.46788990825688076,4
2826,9824000,22500000,23750000.0,모피/피혁,분당점,5,3.2,0.4375,2
2827,70063010,16368000,7392000.0,기타,분당점,21,3.2857142857142856,0.463768115942029,14
2828,4368000,4368000,,시티웨어,본  점,1,1.0,0.0,0
2829,93368900,26438400,,가공식품,본  점,5,5.4,0.37037037037037035,58
2830,30567000,10580000,,기타,본  점,7,1.5714285714285714,0.0,29
2831,5892000,3975000,3960000.0,골프,영등포점,4,2.0,0.0,28
2832,794064520,155250000,27406300.0,건강식품,본  점,56,4.017857142857143,0.3466666666666667,6
2833,150654980,13419000,9592100.0,명품,본  점,73,1.917808219178082,0.2571428571428571,4
2834,17792200,11225000,7920000.0,남성 캐주얼,본  점,5,2.0,0.0,52
2835,248862500,44000000,4576000.0,기타,본  점,25,1.96,0.4489795918367347,12
2836,11877400,4704000,,가공식품,청량리점,10,2.1,0.8571428571428571,32
2837,26948400,6975000,15838000.0,스포츠,분당점,36,1.8055555555555556,0.26153846153846155,8
2838,167820600,14875000,6175000.0,시티웨어,잠실점,36,2.1944444444444446,0.5189873417721519,9
2839,944788710,125810000,257891700.0,디자이너,잠실점,83,2.1927710843373496,0.12087912087912088,4
2840,1755400,429000,,수산품,본  점,2,5.5,0.18181818181818182,36
2841,632505460,70400000,1323300.0,아동,영등포점,106,2.292452830188679,0.4609053497942387,3
2842,74721000,22113000,4050000.0,명품,본  점,16,1.4375,0.17391304347826086,18
2843,740600,700000,,일용잡화,일산점,2,1.5,1.0,34
2844,79967220,20568000,3105000.0,기타,광주점,16,2.1875,0.14285714285714285,18
2845,1667000,1475000,,골프,잠실점,2,1.0,1.0,45
2846,176167380,11760000,,기타,분당점,57,2.719298245614035,0.24516129032258063,5
2847,357134400,30272000,167125420.0,디자이너,관악점,93,2.21505376344086,0.35436893203883496,3
2848,19980000,7992000,,건강식품,강남점,3,1.0,0.3333333333333333,52
2849,115000,60000,,육류,잠실점,1,3.0,0.0,0
2850,81765810,14325000,6003000.0,골프,잠실점,21,2.0476190476190474,0.3488372093023256,16
2851,445258440,70187000,26501800.0,명품,본  점,50,2.38,0.33613445378151263,7
2852,17121400,6247200,,수산품,본  점,5,2.0,0.4,38
2853,3526000,2760000,,섬유잡화,일산점,2,2.5,0.0,3
2854,352213520,23848000,,기타,잠실점,21,3.7142857142857144,0.47435897435897434,16
2855,526154100,34224000,35829000.0,디자이너,분당점,66,3.5757575757575757,0.2033898305084746,5
2856,146383800,18560000,,화장품,본  점,20,1.6,0.09375,16
2857,3135270,1248000,,가공식품,본  점,2,12.5,1.0,7
2858,595000,595000,,화장품,본  점,1,1.0,1.0,0
2859,157326540,49366800,10512500.0,농산물,분당점,21,2.8095238095238093,0.4406779661016949,16
2860,100150,62000,,가공식품,잠실점,2,2.0,0.25,14
2861,39408340,14234000,16461000.0,기타,분당점,13,3.5384615384615383,0.5217391304347826,25
2862,85866250,14625000,2400000.0,기타,청량리점,14,2.857142857142857,0.25,21
2863,416726010,75072000,298832400.0,디자이너,부산본점,68,2.3823529411764706,0.2037037037037037,5
2864,4533500,3105000,,가공식품,광주점,1,8.0,0.0,0
2865,1837630,686000,,육류,영등포점,7,1.4285714285714286,0.5,34
2866,13005960,5736960,,시티웨어,영등포점,4,1.25,0.8,65
2867,105402500,26750000,13810000.0,골프,광주점,14,1.2857142857142858,0.05555555555555555,14
2868,13800000,13800000,,명품,영등포점,1,1.0,1.0,0
2869,2797000,1512000,,농산물,본  점,3,2.3333333333333335,0.0,58
2870,35972270,6250000,,가공식품,분당점,8,5.125,0.04878048780487805,43
2871,6464000,6125000,,수산품,잠실점,4,2.0,0.5,13
2872,3784000,2725000,,시티웨어,분당점,1,3.0,0.0,0
2873,1000000,1000000,,명품,부산본점,1,1.0,0.0,0
2874,171609400,17535000,38446000.0,디자이너,본  점,39,1.6666666666666667,0.12307692307692308,8
2875,7768680,5700000,,캐주얼,관악점,3,2.3333333333333335,1.0,54
2876,7682940,506000,,축산가공,영등포점,8,7.75,0.5806451612903226,34
2877,10500000,10500000,,남성정장,노원점,1,1.0,0.0,0
2878,24121790,5500000,,기타,본  점,8,3.125,0.72,42
2879,11487000,9975000,,남성 캐주얼,영등포점,2,1.0,0.5,156
2880,112516760,9834000,,농산물,부산본점,25,4.08,0.28431372549019607,14
2881,20655400,7992000,,기타,강남점,13,3.5384615384615383,0.17391304347826086,27
2882,10057000,5377000,,디자이너,잠실점,2,1.5,0.0,0
2883,3502100,1806000,1806000.0,수산품,본  점,3,4.333333333333333,0.46153846153846156,57
2884,64266700,10500000,7344000.0,캐주얼,관악점,15,2.533333333333333,0.2631578947368421,20
2885,59194520,7337000,3105000.0,아동,잠실점,20,3.0,0.6,15
2886,132809150,24258000,,디자이너,본  점,16,1.5,0.0,20
2887,201236330,47952000,,가공식품,본  점,19,4.368421052631579,0.5060240963855421,17
2888,195117700,20328000,10000000.0,디자이너,잠실점,22,2.409090909090909,0.2830188679245283,15
2889,7947410,4825000,675000.0,기타,광주점,5,2.6,0.07692307692307693,23
2890,49838650,9306000,,기타,분당점,13,2.6153846153846154,0.29411764705882354,25
2891,62689690,7636800,20226600.0,화장품,본  점,28,2.4285714285714284,0.4117647058823529,11
2892,6466000,1700000,1700000.0,가공식품,영등포점,11,2.272727272727273,0.36,23
2893,591340,402400,,가공식품,본  점,3,2.6666666666666665,0.0,63
2894,45103600,4882500,,가공식품,분당점,25,2.76,0.18840579710144928,13
2895,885000,649000,,모피/피혁,부평점,1,2.0,0.0,0
2896,520000,500000,,셔츠,일산점,1,2.0,0.0,0
2897,44546600,6325000,2280000.0,가공식품,영등포점,16,2.3125,0.40540540540540543,20
2898,8547600,5544000,,스포츠,본  점,2,1.5,0.6666666666666666,69
2899,15896960,10800000,,육류,동래점,5,3.2,0.75,40
2900,106921520,27540000,3716400.0,농산물,본  점,72,3.2083333333333335,0.19047619047619047,4
2901,11100000,7150000,,피혁잡화,본  점,2,1.5,0.0,6
2902,131416640,18727200,,화장품,청량리점,21,2.9523809523809526,0.2903225806451613,16
2903,2728000,1380000,420000.0,육류,일산점,12,1.5,0.3333333333333333,27
2904,5723600,5225000,,가공식품,본  점,3,2.3333333333333335,0.0,89
2905,27490000,15824000,,가공식품,본  점,4,1.25,0.0,61
2906,39759200,15276800,7338000.0,디자이너,본  점,10,1.2,0.16666666666666666,19
2907,94152000,18675000,,시티웨어,동래점,7,3.2857142857142856,0.0,34
2908,112242240,17640000,3114400.0,농산물,본  점,46,4.521739130434782,0.23076923076923078,7
2909,27185700,9750000,,화장품,영등포점,4,4.0,0.4375,84
2910,240000,240000,,일용잡화,본  점,1,1.0,0.0,0
