datetime,계절,공휴일,근무일,날씨,온도,체감온도,습도,풍속
2012-09-02 14:00,3,0,0,3,29.52,34.85,79,6.0032
2012-09-02 15:00,3,0,0,3,30.34,35.605,74,8.9981
2012-09-02 16:00,3,0,0,1,30.34,34.85,70,0
2012-09-02 17:00,3,0,0,1,31.16,36.365,66,6.0032
2012-09-02 18:00,3,0,0,1,30.34,35.605,74,0
2012-09-02 19:00,3,0,0,2,28.7,33.335,84,15.0013
2012-09-02 20:00,3,0,0,2,28.7,33.335,84,11.0014
2012-09-02 21:00,3,0,0,1,28.7,32.575,70,11.0014
2012-09-02 22:00,3,0,0,3,27.88,31.82,83,8.9981
2012-09-02 23:00,3,0,0,3,27.06,29.545,89,6.0032
2012-09-03 0:00,3,1,0,2,27.06,29.545,94,0
2012-09-03 1:00,3,1,0,2,27.88,31.82,89,11.0014
2012-09-03 2:00,3,1,0,1,27.06,29.545,89,7.0015
2012-09-03 3:00,3,1,0,1,27.06,29.545,89,8.9981
2012-09-03 4:00,3,1,0,1,27.06,29.545,89,6.0032
2012-09-03 5:00,3,1,0,1,27.06,29.545,89,0
2012-09-03 6:00,3,1,0,1,27.06,29.545,94,0
2012-09-03 7:00,3,1,0,1,27.88,31.82,85,0
2012-09-03 8:00,3,1,0,2,28.7,33.335,84,7.0015
2012-09-03 9:00,3,1,0,2,28.7,33.335,84,8.9981
2012-09-03 10:00,3,1,0,2,30.34,35.605,74,15.0013
2012-09-03 11:00,3,1,0,2,30.34,34.85,70,19.0012
2012-09-03 12:00,3,1,0,2,31.16,35.605,62,19.9995
2012-09-03 13:00,3,1,0,2,31.16,36.365,66,16.9979
2012-09-03 14:00,3,1,0,1,30.34,34.85,70,19.9995
2012-09-03 15:00,3,1,0,1,30.34,34.85,70,15.0013
2012-09-03 16:00,3,1,0,1,30.34,34.85,70,15.0013
2012-09-03 17:00,3,1,0,1,30.34,34.85,70,8.9981
2012-09-03 18:00,3,1,0,1,30.34,34.85,66,11.0014
2012-09-03 19:00,3,1,0,1,29.52,34.85,74,12.998
2012-09-03 20:00,3,1,0,1,29.52,34.09,76,7.0015
2012-09-03 21:00,3,1,0,1,29.52,34.09,76,7.0015
2012-09-03 22:00,3,1,0,2,28.7,33.335,84,8.9981
2012-09-03 23:00,3,1,0,2,28.7,33.335,84,16.9979
2012-09-04 0:00,3,0,1,2,28.7,33.335,84,16.9979
2012-09-04 1:00,3,0,1,1,27.88,31.82,82,8.9981
2012-09-04 2:00,3,0,1,1,27.88,31.82,82,8.9981
2012-09-04 3:00,3,0,1,2,27.06,29.545,89,6.0032
2012-09-04 4:00,3,0,1,2,27.06,29.545,89,0
2012-09-04 5:00,3,0,1,2,27.06,29.545,89,0
2012-09-04 6:00,3,0,1,2,27.88,31.82,89,7.0015
2012-09-04 7:00,3,0,1,2,27.88,31.82,89,7.0015
2012-09-04 8:00,3,0,1,1,28.7,33.335,84,11.0014
2012-09-04 9:00,3,0,1,2,29.52,34.85,79,15.0013
2012-09-04 10:00,3,0,1,2,29.52,34.85,74,16.9979
2012-09-04 11:00,3,0,1,2,30.34,34.85,70,19.0012
2012-09-04 12:00,3,0,1,1,31.16,36.365,70,19.0012
2012-09-04 13:00,3,0,1,1,32.8,37.88,55,30.0026
2012-09-04 14:00,3,0,1,1,32.8,37.88,55,27.9993
2012-09-04 15:00,3,0,1,1,32.8,38.635,59,31.0009
2012-09-04 16:00,3,0,1,1,31.16,36.365,70,27.9993
2012-09-04 17:00,3,0,1,1,31.16,36.365,70,23.9994
2012-09-04 18:00,3,0,1,1,31.16,37.12,75,15.0013
2012-09-04 19:00,3,0,1,1,31.16,36.365,70,15.0013
2012-09-04 20:00,3,0,1,1,30.34,34.85,70,16.9979
2012-09-04 21:00,3,0,1,1,30.34,35.605,74,16.9979
2012-09-04 22:00,3,0,1,1,30.34,34.85,70,19.0012
2012-09-04 23:00,3,0,1,1,29.52,34.85,74,19.9995
2012-09-05 0:00,3,0,1,1,29.52,34.85,74,16.9979
2012-09-05 1:00,3,0,1,1,28.7,33.335,84,12.998
2012-09-05 2:00,3,0,1,1,28.7,33.335,84,12.998
2012-09-05 3:00,3,0,1,1,28.7,33.335,79,19.0012
2012-09-05 4:00,3,0,1,1,28.7,33.335,79,19.0012
2012-09-05 5:00,3,0,1,2,28.7,33.335,79,19.9995
2012-09-05 6:00,3,0,1,1,28.7,33.335,79,19.0012
2012-09-05 7:00,3,0,1,2,28.7,33.335,79,16.9979
2012-09-05 8:00,3,0,1,1,29.52,34.85,74,12.998
2012-09-05 9:00,3,0,1,1,30.34,34.85,70,16.9979
2012-09-05 10:00,3,0,1,2,31.16,36.365,70,11.0014
2012-09-05 11:00,3,0,1,2,31.98,37.12,62,11.0014
2012-09-05 12:00,3,0,1,1,31.98,38.635,70,7.0015
2012-09-05 13:00,3,0,1,1,32.8,39.395,63,11.0014
2012-09-05 14:00,3,0,1,1,33.62,39.395,56,7.0015
2012-09-05 15:00,3,0,1,1,31.98,38.635,70,12.998
2012-09-05 16:00,3,0,1,1,31.16,36.365,70,16.9979
2012-09-05 17:00,3,0,1,1,31.16,36.365,66,16.9979
2012-09-05 18:00,3,0,1,1,31.16,37.12,75,12.998
2012-09-05 19:00,3,0,1,1,30.34,34.85,70,11.0014
2012-09-05 20:00,3,0,1,1,29.52,35.605,84,11.0014
2012-09-05 21:00,3,0,1,1,29.52,34.85,79,0
2012-09-05 22:00,3,0,1,1,29.52,34.85,79,0
2012-09-05 23:00,3,0,1,1,28.7,33.335,84,6.0032
2012-09-06 0:00,3,0,1,2,28.7,33.335,84,6.0032
2012-09-06 1:00,3,0,1,2,28.7,33.335,84,0
2012-09-06 2:00,3,0,1,1,29.52,34.85,79,0
2012-09-06 3:00,3,0,1,1,28.7,33.335,84,7.0015
2012-09-06 4:00,3,0,1,2,28.7,33.335,84,6.0032
2012-09-06 5:00,3,0,1,2,28.7,33.335,84,12.998
2012-09-06 6:00,3,0,1,2,28.7,33.335,84,6.0032
2012-09-06 7:00,3,0,1,2,28.7,33.335,84,7.0015
2012-09-06 8:00,3,0,1,3,28.7,33.335,79,0
2012-09-06 9:00,3,0,1,3,27.06,29.545,94,8.9981
2012-09-06 10:00,3,0,1,3,27.06,29.545,94,8.9981
2012-09-06 11:00,3,0,1,3,28.7,33.335,84,11.0014
2012-09-06 12:00,3,0,1,2,29.52,34.85,79,15.0013
2012-09-06 13:00,3,0,1,2,29.52,34.85,79,7.0015
2012-09-06 14:00,3,0,1,1,30.34,35.605,74,6.0032
2012-09-06 15:00,3,0,1,1,30.34,34.85,66,12.998
2012-09-06 16:00,3,0,1,1,30.34,34.85,70,15.0013
2012-09-06 17:00,3,0,1,1,30.34,34.85,70,16.9979
2012-09-06 18:00,3,0,1,1,29.52,34.09,70,16.9979
2012-09-06 19:00,3,0,1,1,27.88,31.82,74,16.9979
2012-09-06 20:00,3,0,1,1,27.06,30.305,78,15.0013
2012-09-06 21:00,3,0,1,1,26.24,28.79,89,11.0014
2012-09-06 22:00,3,0,1,1,26.24,28.79,89,11.0014
2012-09-06 23:00,3,0,1,1,26.24,28.79,89,11.0014
2012-09-07 0:00,3,0,1,1,26.24,28.79,89,8.9981
2012-09-07 1:00,3,0,1,1,25.42,28.03,88,7.0015
2012-09-07 2:00,3,0,1,1,25.42,28.79,83,6.0032
2012-09-07 3:00,3,0,1,1,25.42,28.79,83,6.0032
2012-09-07 4:00,3,0,1,1,25.42,28.03,88,0
2012-09-07 5:00,3,0,1,1,25.42,28.03,88,0
2012-09-07 6:00,3,0,1,1,25.42,28.03,88,7.0015
2012-09-07 7:00,3,0,1,1,26.24,28.79,89,7.0015
2012-09-07 8:00,3,0,1,1,27.06,30.305,83,7.0015
2012-09-07 9:00,3,0,1,1,28.7,33.335,79,8.9981
2012-09-07 10:00,3,0,1,1,29.52,34.85,74,8.9981
2012-09-07 11:00,3,0,1,1,31.16,35.605,62,8.9981
2012-09-07 12:00,3,0,1,1,31.98,37.12,59,11.0014
2012-09-07 13:00,3,0,1,1,32.8,38.635,59,16.9979
2012-09-07 14:00,3,0,1,1,32.8,38.635,59,16.9979
2012-09-07 15:00,3,0,1,1,32.8,37.88,55,16.9979
2012-09-07 16:00,3,0,1,1,32.8,37.88,55,19.0012
2012-09-07 17:00,3,0,1,1,31.98,37.12,59,22.0028
2012-09-07 18:00,3,0,1,1,31.16,35.605,62,19.9995
2012-09-07 19:00,3,0,1,1,30.34,34.09,62,19.0012
2012-09-07 20:00,3,0,1,1,29.52,34.09,66,15.0013
2012-09-07 21:00,3,0,1,1,28.7,33.335,74,11.0014
2012-09-07 22:00,3,0,1,1,28.7,33.335,74,15.0013
2012-09-07 23:00,3,0,1,1,27.06,29.545,89,16.9979
2012-09-08 0:00,3,0,0,1,27.06,29.545,89,16.9979
2012-09-08 1:00,3,0,0,2,27.06,29.545,89,19.0012
2012-09-08 2:00,3,0,0,1,27.06,29.545,89,22.0028
2012-09-08 3:00,3,0,0,2,27.06,29.545,89,15.0013
2012-09-08 4:00,3,0,0,2,27.06,29.545,94,15.0013
2012-09-08 5:00,3,0,0,2,27.06,29.545,94,16.9979
2012-09-08 6:00,3,0,0,2,27.06,29.545,89,19.0012
2012-09-08 7:00,3,0,0,1,27.06,29.545,89,19.0012
2012-09-08 8:00,3,0,0,1,28.7,33.335,79,22.0028
2012-09-08 9:00,3,0,0,1,28.7,33.335,74,26.0027
2012-09-08 10:00,3,0,0,1,30.34,34.85,70,26.0027
2012-09-08 11:00,3,0,0,1,31.16,35.605,62,30.0026
2012-09-08 12:00,3,0,0,1,32.8,37.88,55,32.9975
2012-09-08 13:00,3,0,0,1,33.62,38.635,52,35.0008
2012-09-08 14:00,3,0,0,1,33.62,38.635,52,30.0026
2012-09-08 15:00,3,0,0,3,22.96,26.515,88,16.9979
2012-09-08 16:00,3,0,0,3,22.96,26.515,88,12.998
2012-09-08 17:00,3,0,0,3,23.78,27.275,83,12.998
2012-09-08 18:00,3,0,0,3,23.78,27.275,83,8.9981
2012-09-08 19:00,3,0,0,3,23.78,27.275,88,7.0015
2012-09-08 20:00,3,0,0,2,23.78,27.275,88,6.0032
2012-09-08 21:00,3,0,0,2,24.6,28.03,83,11.0014
2012-09-08 22:00,3,0,0,2,23.78,27.275,78,19.9995
2012-09-08 23:00,3,0,0,2,23.78,27.275,73,11.0014
2012-09-09 0:00,3,0,0,2,22.96,26.515,73,12.998
2012-09-09 1:00,3,0,0,1,22.96,26.515,73,15.0013
2012-09-09 2:00,3,0,0,1,22.14,25.76,77,19.0012
2012-09-09 3:00,3,0,0,1,22.14,25.76,73,15.0013
2012-09-09 4:00,3,0,0,1,21.32,25,77,16.9979
2012-09-09 5:00,3,0,0,1,21.32,25,77,12.998
2012-09-09 6:00,3,0,0,1,21.32,25,77,12.998
2012-09-09 7:00,3,0,0,1,22.14,25.76,73,11.0014
2012-09-09 8:00,3,0,0,1,23.78,27.275,68,15.0013
2012-09-09 9:00,3,0,0,1,25.42,30.305,61,16.9979
2012-09-09 10:00,3,0,0,1,26.24,31.06,57,19.9995
2012-09-09 11:00,3,0,0,1,27.06,31.06,47,16.9979
2012-09-09 12:00,3,0,0,1,27.06,31.06,47,0
2012-09-09 13:00,3,0,0,1,27.88,31.82,39,0
2012-09-09 14:00,3,0,0,1,29.52,32.575,30,19.0012
2012-09-09 15:00,3,0,0,1,29.52,32.575,32,16.9979
2012-09-09 16:00,3,0,0,1,27.88,31.82,36,19.0012
2012-09-09 17:00,3,0,0,1,28.7,31.82,37,16.9979
2012-09-09 18:00,3,0,0,1,27.06,31.06,36,16.9979
2012-09-09 19:00,3,0,0,1,27.06,31.06,36,16.9979
2012-09-09 20:00,3,0,0,1,25.42,31.06,41,19.0012
2012-09-09 21:00,3,0,0,1,24.6,31.06,46,15.0013
2012-09-09 22:00,3,0,0,1,23.78,27.275,49,16.9979
2012-09-09 23:00,3,0,0,1,22.96,26.515,52,19.0012
2012-09-10 0:00,3,0,1,1,22.96,26.515,52,19.0012
2012-09-10 1:00,3,0,1,1,22.14,25.76,60,12.998
2012-09-10 2:00,3,0,1,1,22.14,25.76,60,23.9994
2012-09-10 3:00,3,0,1,1,21.32,25,68,19.0012
2012-09-10 4:00,3,0,1,1,21.32,25,68,19.0012
2012-09-10 5:00,3,0,1,1,20.5,24.24,72,16.9979
2012-09-10 6:00,3,0,1,1,20.5,24.24,72,8.9981
2012-09-10 7:00,3,0,1,1,21.32,25,68,15.0013
2012-09-10 8:00,3,0,1,1,22.96,26.515,60,19.0012
2012-09-10 9:00,3,0,1,1,24.6,31.06,53,19.9995
2012-09-10 10:00,3,0,1,1,25.42,31.06,50,19.0012
2012-09-10 11:00,3,0,1,1,25.42,31.06,43,19.9995
2012-09-10 12:00,3,0,1,1,26.24,31.06,44,26.0027
2012-09-10 13:00,3,0,1,1,26.24,31.06,38,15.0013
2012-09-10 14:00,3,0,1,1,27.06,31.06,36,19.0012
2012-09-10 15:00,3,0,1,1,27.06,31.06,31,26.0027
2012-09-10 16:00,3,0,1,1,27.06,31.06,34,22.0028
2012-09-10 17:00,3,0,1,1,27.06,31.06,34,22.0028
2012-09-10 18:00,3,0,1,1,25.42,31.06,35,19.9995
2012-09-10 19:00,3,0,1,1,25.42,31.06,38,19.9995
2012-09-10 20:00,3,0,1,1,24.6,31.06,40,12.998
2012-09-10 21:00,3,0,1,1,22.96,26.515,49,11.0014
2012-09-10 22:00,3,0,1,1,22.14,25.76,52,8.9981
2012-09-10 23:00,3,0,1,1,22.14,25.76,52,0
2012-09-11 0:00,3,0,1,1,21.32,25,59,7.0015
2012-09-11 1:00,3,0,1,1,20.5,24.24,63,0
2012-09-11 2:00,3,0,1,1,19.68,23.485,77,11.0014
2012-09-11 3:00,3,0,1,1,19.68,23.485,67,8.9981
2012-09-11 4:00,3,0,1,1,19.68,23.485,72,7.0015
2012-09-11 5:00,3,0,1,1,18.86,22.725,72,6.0032
2012-09-11 6:00,3,0,1,1,18.86,22.725,77,7.0015
2012-09-11 7:00,3,0,1,1,20.5,24.24,72,7.0015
2012-09-11 8:00,3,0,1,1,22.14,25.76,68,6.0032
2012-09-11 9:00,3,0,1,1,24.6,31.06,49,0
2012-09-11 10:00,3,0,1,1,25.42,31.06,38,0
2012-09-11 11:00,3,0,1,1,26.24,31.06,33,6.0032
2012-09-11 12:00,3,0,1,1,26.24,31.06,33,0
2012-09-11 13:00,3,0,1,1,27.06,31.06,29,6.0032
2012-09-11 14:00,3,0,1,1,27.88,31.06,30,6.0032
2012-09-11 15:00,3,0,1,1,28.7,31.82,28,7.0015
2012-09-11 16:00,3,0,1,1,28.7,31.82,28,8.9981
2012-09-11 17:00,3,0,1,1,28.7,31.82,28,0
2012-09-11 18:00,3,0,1,1,26.24,31.06,36,11.0014
2012-09-11 19:00,3,0,1,1,25.42,31.06,41,12.998
2012-09-11 20:00,3,0,1,1,23.78,27.275,56,8.9981
2012-09-11 21:00,3,0,1,1,22.96,26.515,60,7.0015
2012-09-11 22:00,3,0,1,1,22.96,26.515,64,7.0015
2012-09-11 23:00,3,0,1,1,22.14,25.76,68,7.0015
2012-09-12 0:00,3,0,1,1,21.32,25,72,7.0015
2012-09-12 1:00,3,0,1,1,21.32,25,72,7.0015
2012-09-12 2:00,3,0,1,1,21.32,25,72,6.0032
2012-09-12 3:00,3,0,1,1,20.5,24.24,77,6.0032
2012-09-12 4:00,3,0,1,1,20.5,24.24,72,6.0032
2012-09-12 5:00,3,0,1,1,20.5,24.24,72,6.0032
2012-09-12 6:00,3,0,1,1,20.5,24.24,72,6.0032
2012-09-12 7:00,3,0,1,1,21.32,25,72,0
2012-09-12 8:00,3,0,1,1,22.96,26.515,64,7.0015
2012-09-12 9:00,3,0,1,1,24.6,30.305,64,8.9981
2012-09-12 10:00,3,0,1,1,25.42,30.305,61,8.9981
2012-09-12 11:00,3,0,1,1,27.06,31.06,50,12.998
2012-09-12 12:00,3,0,1,1,27.88,31.82,36,8.9981
2012-09-12 13:00,3,0,1,1,28.7,31.82,34,8.9981
2012-09-12 14:00,3,0,1,1,28.7,31.82,37,11.0014
2012-09-12 15:00,3,0,1,1,29.52,32.575,37,8.9981
2012-09-12 16:00,3,0,1,1,29.52,32.575,37,11.0014
2012-09-12 17:00,3,0,1,1,28.7,31.82,41,19.9995
2012-09-12 18:00,3,0,1,1,27.06,31.06,44,16.9979
2012-09-12 19:00,3,0,1,1,26.24,31.06,50,12.998
2012-09-12 20:00,3,0,1,1,25.42,31.06,57,8.9981
2012-09-12 21:00,3,0,1,1,24.6,30.305,60,8.9981
2012-09-12 22:00,3,0,1,1,22.96,26.515,64,6.0032
2012-09-12 23:00,3,0,1,1,22.96,26.515,68,7.0015
2012-09-13 0:00,3,0,1,1,22.96,26.515,73,6.0032
2012-09-13 1:00,3,0,1,1,22.14,25.76,77,6.0032
2012-09-13 2:00,3,0,1,1,22.14,25.76,77,0
2012-09-13 3:00,3,0,1,1,21.32,25,83,0
2012-09-13 4:00,3,0,1,1,21.32,25,83,0
2012-09-13 5:00,3,0,1,1,21.32,25,83,0
2012-09-13 6:00,3,0,1,1,20.5,24.24,82,0
2012-09-13 7:00,3,0,1,1,22.14,25.76,77,0
2012-09-13 8:00,3,0,1,1,22.96,26.515,73,0
2012-09-13 9:00,3,0,1,1,24.6,30.305,64,6.0032
2012-09-13 10:00,3,0,1,1,26.24,31.06,61,6.0032
2012-09-13 11:00,3,0,1,1,27.06,31.06,50,11.0014
2012-09-13 12:00,3,0,1,1,27.88,31.82,44,7.0015
2012-09-13 13:00,3,0,1,1,28.7,31.82,42,0
2012-09-13 14:00,3,0,1,1,29.52,32.575,39,8.9981
2012-09-13 15:00,3,0,1,1,29.52,32.575,42,7.0015
2012-09-13 16:00,3,0,1,1,29.52,32.575,39,6.0032
2012-09-13 17:00,3,0,1,1,29.52,32.575,42,12.998
2012-09-13 18:00,3,0,1,1,27.88,31.82,57,16.9979
2012-09-13 19:00,3,0,1,1,26.24,30.305,65,8.9981
2012-09-13 20:00,3,0,1,1,25.42,30.305,69,7.0015
2012-09-13 21:00,3,0,1,1,25.42,30.305,65,7.0015
2012-09-13 22:00,3,0,1,1,24.6,29.545,69,8.9981
2012-09-13 23:00,3,0,1,1,23.78,27.275,73,7.0015
2012-09-14 0:00,3,0,1,1,22.96,26.515,73,6.0032
2012-09-14 1:00,3,0,1,1,22.96,26.515,73,6.0032
2012-09-14 2:00,3,0,1,1,22.96,26.515,73,0
2012-09-14 3:00,3,0,1,1,22.14,25.76,77,0
2012-09-14 4:00,3,0,1,1,22.14,25.76,77,0
2012-09-14 5:00,3,0,1,1,22.14,25.76,83,0
2012-09-14 6:00,3,0,1,1,22.14,25.76,88,0
2012-09-14 7:00,3,0,1,2,22.96,26.515,88,0
2012-09-14 8:00,3,0,1,2,24.6,28.79,78,11.0014
2012-09-14 9:00,3,0,1,2,25.42,29.545,78,11.0014
2012-09-14 10:00,3,0,1,2,27.88,31.82,65,0
2012-09-14 11:00,3,0,1,2,27.88,31.82,61,7.0015
2012-09-14 12:00,3,0,1,2,28.7,32.575,54,12.998
2012-09-14 13:00,3,0,1,2,28.7,32.575,54,12.998
2012-09-14 14:00,3,0,1,2,29.52,32.575,45,11.0014
2012-09-14 15:00,3,0,1,2,29.52,33.335,48,8.9981
2012-09-14 16:00,3,0,1,2,29.52,33.335,51,0
2012-09-14 17:00,3,0,1,1,29.52,33.335,51,12.998
2012-09-14 18:00,3,0,1,1,29.52,32.575,45,15.0013
2012-09-14 19:00,3,0,1,1,27.88,31.82,57,11.0014
2012-09-14 20:00,3,0,1,1,27.06,31.06,61,7.0015
2012-09-14 21:00,3,0,1,1,26.24,30.305,73,15.0013
2012-09-14 22:00,3,0,1,1,25.42,28.79,83,12.998
2012-09-14 23:00,3,0,1,1,25.42,29.545,78,6.0032
2012-09-15 0:00,3,0,0,1,24.6,28.03,83,7.0015
2012-09-15 1:00,3,0,0,1,24.6,29.545,73,0
2012-09-15 2:00,3,0,0,1,23.78,27.275,78,7.0015
2012-09-15 3:00,3,0,0,1,24.6,29.545,73,16.9979
2012-09-15 4:00,3,0,0,2,24.6,29.545,69,23.9994
2012-09-15 5:00,3,0,0,1,23.78,27.275,60,35.0008
2012-09-15 6:00,3,0,0,1,22.14,25.76,49,27.9993
2012-09-15 7:00,3,0,0,1,22.14,25.76,52,19.0012
2012-09-15 8:00,3,0,0,1,22.96,26.515,49,27.9993
2012-09-15 9:00,3,0,0,1,24.6,31.06,43,27.9993
2012-09-15 10:00,3,0,0,1,25.42,31.06,41,26.0027
2012-09-15 11:00,3,0,0,1,26.24,31.06,38,26.0027
2012-09-15 12:00,3,0,0,1,27.06,31.06,36,23.9994
2012-09-15 13:00,3,0,0,1,27.88,31.82,36,12.998
2012-09-15 14:00,3,0,0,1,27.88,31.82,34,22.0028
2012-09-15 15:00,3,0,0,2,27.88,31.82,34,19.0012
2012-09-15 16:00,3,0,0,2,27.06,31.06,36,15.0013
2012-09-15 17:00,3,0,0,2,27.06,31.06,36,16.9979
2012-09-15 18:00,3,0,0,2,26.24,31.06,36,19.0012
2012-09-15 19:00,3,0,0,1,25.42,31.06,41,11.0014
2012-09-15 20:00,3,0,0,1,24.6,31.06,43,6.0032
2012-09-15 21:00,3,0,0,1,22.96,26.515,52,7.0015
2012-09-15 22:00,3,0,0,1,22.96,26.515,52,0
2012-09-15 23:00,3,0,0,1,22.14,25.76,60,0
2012-09-16 0:00,3,0,0,1,22.14,25.76,64,0
2012-09-16 1:00,3,0,0,1,22.14,25.76,64,0
2012-09-16 2:00,3,0,0,1,21.32,25,63,0
2012-09-16 3:00,3,0,0,1,20.5,24.24,68,0
2012-09-16 4:00,3,0,0,1,20.5,24.24,72,0
2012-09-16 5:00,3,0,0,1,20.5,24.24,72,0
2012-09-16 6:00,3,0,0,1,20.5,24.24,72,0
2012-09-16 7:00,3,0,0,1,20.5,24.24,77,7.0015
2012-09-16 8:00,3,0,0,1,22.14,25.76,64,11.0014
2012-09-16 9:00,3,0,0,1,23.78,27.275,60,8.9981
2012-09-16 10:00,3,0,0,1,25.42,31.06,50,7.0015
2012-09-16 11:00,3,0,0,1,26.24,31.06,47,11.0014
2012-09-16 12:00,3,0,0,1,27.06,31.06,44,11.0014
2012-09-16 13:00,3,0,0,1,26.24,31.06,41,11.0014
2012-09-16 14:00,3,0,0,1,27.06,31.06,39,8.9981
2012-09-16 15:00,3,0,0,1,26.24,31.06,41,11.0014
2012-09-16 16:00,3,0,0,1,26.24,31.06,44,11.0014
2012-09-16 17:00,3,0,0,1,27.06,31.06,41,0
2012-09-16 18:00,3,0,0,1,25.42,31.06,50,11.0014
2012-09-16 19:00,3,0,0,1,25.42,31.06,50,8.9981
2012-09-16 20:00,3,0,0,1,24.6,31.06,53,7.0015
2012-09-16 21:00,3,0,0,1,24.6,31.06,56,7.0015
2012-09-16 22:00,3,0,0,1,22.96,26.515,68,6.0032
2012-09-16 23:00,3,0,0,1,22.14,25.76,68,7.0015
2012-09-17 0:00,3,0,1,1,22.14,25.76,68,11.0014
2012-09-17 1:00,3,0,1,1,21.32,25,72,6.0032
2012-09-17 2:00,3,0,1,1,21.32,25,72,0
2012-09-17 3:00,3,0,1,1,20.5,24.24,77,6.0032
2012-09-17 4:00,3,0,1,1,20.5,24.24,77,0
2012-09-17 5:00,3,0,1,1,19.68,23.485,82,6.0032
2012-09-17 6:00,3,0,1,1,19.68,23.485,82,0
2012-09-17 7:00,3,0,1,1,21.32,25,77,0
2012-09-17 8:00,3,0,1,1,22.14,25.76,77,6.0032
2012-09-17 9:00,3,0,1,1,23.78,27.275,68,8.9981
2012-09-17 10:00,3,0,1,2,25.42,30.305,65,12.998
2012-09-17 11:00,3,0,1,2,25.42,30.305,69,15.0013
2012-09-17 12:00,3,0,1,2,25.42,30.305,69,12.998
2012-09-17 13:00,3,0,1,1,26.24,30.305,65,16.9979
2012-09-17 14:00,3,0,1,2,26.24,30.305,65,16.9979
2012-09-17 15:00,3,0,1,2,26.24,30.305,65,16.9979
2012-09-17 16:00,3,0,1,2,26.24,30.305,69,16.9979
2012-09-17 17:00,3,0,1,2,26.24,30.305,65,15.0013
2012-09-17 18:00,3,0,1,2,25.42,29.545,73,11.0014
2012-09-17 19:00,3,0,1,2,25.42,29.545,73,7.0015
2012-09-17 20:00,3,0,1,2,25.42,29.545,73,8.9981
2012-09-17 21:00,3,0,1,3,25.42,28.79,83,15.0013
2012-09-17 22:00,3,0,1,3,25.42,28.79,83,16.9979
2012-09-17 23:00,3,0,1,3,24.6,25.76,94,16.9979
2012-09-18 0:00,3,0,1,3,24.6,25.76,94,16.9979
2012-09-18 1:00,3,0,1,3,24.6,25.76,94,12.998
2012-09-18 2:00,3,0,1,3,24.6,25.76,94,12.998
2012-09-18 3:00,3,0,1,2,25.42,27.275,94,19.0012
2012-09-18 4:00,3,0,1,2,25.42,27.275,94,23.9994
2012-09-18 5:00,3,0,1,2,26.24,28.79,89,22.0028
2012-09-18 6:00,3,0,1,2,26.24,28.79,89,22.0028
2012-09-18 7:00,3,0,1,2,26.24,28.79,89,30.0026
2012-09-18 8:00,3,0,1,2,27.06,30.305,83,36.9974
2012-09-18 9:00,3,0,1,2,27.06,30.305,83,39.0007
2012-09-18 10:00,3,0,1,3,27.88,31.82,79,43.0006
2012-09-18 11:00,3,0,1,2,27.88,31.82,79,43.0006
2012-09-18 12:00,3,0,1,3,27.88,31.82,83,30.0026
2012-09-18 13:00,3,0,1,2,28.7,33.335,74,39.0007
2012-09-18 14:00,3,0,1,3,24.6,25.76,94,31.0009
2012-09-18 15:00,3,0,1,3,24.6,27.275,88,16.9979
2012-09-18 16:00,3,0,1,3,24.6,27.275,88,19.9995
2012-09-18 17:00,3,0,1,3,24.6,27.275,88,12.998
2012-09-18 18:00,3,0,1,2,24.6,27.275,88,11.0014
2012-09-18 19:00,3,0,1,2,24.6,27.275,88,19.9995
2012-09-18 20:00,3,0,1,2,24.6,27.275,88,12.998
2012-09-18 21:00,3,0,1,2,24.6,27.275,88,12.998
2012-09-18 22:00,3,0,1,3,23.78,27.275,83,31.0009
2012-09-18 23:00,3,0,1,2,22.96,26.515,83,15.0013
2012-09-19 0:00,3,0,1,2,22.96,26.515,68,19.0012
2012-09-19 1:00,3,0,1,2,22.14,25.76,68,16.9979
2012-09-19 2:00,3,0,1,2,22.14,25.76,64,22.0028
2012-09-19 3:00,3,0,1,2,21.32,25,63,16.9979
2012-09-19 4:00,3,0,1,2,21.32,25,68,23.9994
2012-09-19 5:00,3,0,1,2,21.32,25,68,19.0012
2012-09-19 6:00,3,0,1,1,21.32,25,63,16.9979
2012-09-19 7:00,3,0,1,1,21.32,25,63,15.0013
2012-09-19 8:00,3,0,1,1,21.32,25,59,15.0013
2012-09-19 9:00,3,0,1,1,22.14,25.76,60,16.9979
2012-09-19 10:00,3,0,1,1,22.96,26.515,52,12.998
2012-09-19 11:00,3,0,1,1,24.6,31.06,43,16.9979
2012-09-19 12:00,3,0,1,1,24.6,31.06,43,16.9979
2012-09-19 13:00,3,0,1,1,24.6,31.06,40,16.9979
2012-09-19 14:00,3,0,1,1,25.42,31.06,38,16.9979
2012-09-19 15:00,3,0,1,1,25.42,31.06,35,0
2012-09-19 16:00,3,0,1,1,25.42,31.06,35,0
2012-09-19 17:00,3,0,1,1,24.6,31.06,38,15.0013
2012-09-19 18:00,3,0,1,1,23.78,27.275,40,19.0012
2012-09-19 19:00,3,0,1,1,22.96,26.515,43,15.0013
2012-09-19 20:00,3,0,1,1,21.32,25,48,11.0014
2012-09-19 21:00,3,0,1,1,20.5,24.24,59,11.0014
2012-09-19 22:00,3,0,1,1,20.5,24.24,63,6.0032
2012-09-19 23:00,3,0,1,1,19.68,23.485,67,6.0032
